"regulator_symbol","regulator_id","target_symbol","target_id","database","evidence","confidence"
"RBPJ","3516","CTBP1","1487","kegg","Experimental","High"
"RBPJ","3516","CREBBP","1387","kegg","Experimental","High"
"RBPJ","3516","HES1","3280","kegg","Experimental","High"
"RBPJ","3516","CIR1","9541","hprd,kegg","Experimental","High"
"RBPJ","3516","MAML3","55534","kegg","Experimental","High"
"RBPJ","3516","MAML2","84441","kegg","Experimental","High"
"RBPJ","3516","MAML1","9794","hprd,kegg","Experimental","High"
"RBPJ","3516","KAT2B","8850","hprd,kegg","Experimental","High"
"RBPJ","3516","KAT2A","2648","kegg","Experimental","High"
"RBPJ","3516","HDAC2","3066","kegg","Experimental","High"
"RBPJ","3516","HES5","388585","kegg","Experimental","High"
"RBPJ","3516","PTCRA","171558","kegg","Experimental","High"
"RBPJ","3516","SNW1","22938","hprd,kegg","Experimental","High"
"RBPJ","3516","NOTCH4","4855","hprd,kegg","Experimental","High"
"RBPJ","3516","NOTCH3","4854","hprd,kegg","Experimental","High"
"RBPJ","3516","HDAC1","3065","hprd,kegg","Experimental","High"
"RBPJ","3516","EP300","2033","kegg","Experimental","High"
"RBPJ","3516","CTBP2","1488","kegg","Experimental","High"
"RBPJ","3516","NOTCH2","4853","hprd,kegg","Experimental","High"
"RBPJ","3516","NOTCH1","4851","hprd,kegg","Experimental","High"
"RBPJ","3516","NCOR2","9612","hprd,kegg","Experimental","High"
"RBPJL","11317","KAT2A","2648","kegg","Experimental","High"
"RBPJL","11317","HDAC1","3065","kegg","Experimental","High"
"RBPJL","11317","EP300","2033","kegg","Experimental","High"
"RBPJL","11317","CTBP2","1488","kegg","Experimental","High"
"RBPJL","11317","CTBP1","1487","kegg","Experimental","High"
"RBPJL","11317","CREBBP","1387","kegg","Experimental","High"
"RBPJL","11317","CIR1","9541","kegg","Experimental","High"
"RBPJL","11317","HES1","3280","kegg","Experimental","High"
"RBPJL","11317","HES5","388585","kegg","Experimental","High"
"RBPJL","11317","PTCRA","171558","kegg","Experimental","High"
"RBPJL","11317","SNW1","22938","kegg","Experimental","High"
"RBPJL","11317","NOTCH4","4855","kegg","Experimental","High"
"RBPJL","11317","NOTCH3","4854","kegg","Experimental","High"
"RBPJL","11317","NOTCH2","4853","kegg","Experimental","High"
"RBPJL","11317","NOTCH1","4851","kegg","Experimental","High"
"RBPJL","11317","NCOR2","9612","kegg","Experimental","High"
"RBPJL","11317","MAML3","55534","kegg","Experimental","High"
"RBPJL","11317","MAML2","84441","kegg","Experimental","High"
"RBPJL","11317","MAML1","9794","kegg","Experimental","High"
"RBPJL","11317","KAT2B","8850","kegg","Experimental","High"
"RBPJL","11317","HDAC2","3066","kegg","Experimental","High"
"REL","5966","BCL2L1","598","tred","Experimental","High"
"REL","5966","TNFSF10","8743","tred","Experimental","High"
"REL","5966","PTGS2","5743","tred","Experimental","High"
"REL","5966","PRSS8","5652","tred","Experimental","High"
"REL","5966","JUN","3725","tred","Experimental","High"
"REL","5966","IRF4","3662","tred","Experimental","High"
"REL","5966","IL2RA","3559","tred","Experimental","High"
"REL","5966","IL8","3576","tred","Experimental","High"
"REL","5966","IL6","3569","tred","Experimental","High"
"REL","5966","NFKBIA","4792","ucsc,tred","Experimental","High"
"REL","5966","ICAM1","3383","ucsc,tred","Experimental","High"
"REL","5966","CXCL3","2921","ucsc,tred","Experimental","High"
"REL","5966","CXCL2","2920","ucsc,tred","Experimental","High"
"REL","5966","CXCL1","2919","ucsc,tred","Experimental","High"
"REL","5966","CCL2","6347","ucsc,tred","Experimental","High"
"REL","5966","hsa-miR-21","MIMAT0000076","transmir","Experimental","High"
"REL","5966","CDH13","1012","tred","Experimental","High"
"REL","5966","CSF2","1437","tred","Experimental","High"
"REL","5966","CSRP1","1465","tred","Experimental","High"
"REL","5966","EGFR","1956","tred","Experimental","High"
"REL","5966","F3","2152","tred","Experimental","High"
"REL","5966","IFNG","3458","tred","Experimental","High"
"REL","5966","IL12B","3593","tred","Experimental","High"
"REL","5966","IL1B","3553","tred","Experimental","High"
"REL","5966","IL2","3558","tred","Experimental","High"
"REL","5966","CD40LG","959","tred","Experimental","High"
"REL","5966","CCL5","6352","tred","Experimental","High"
"RELA","5970","IL2","3558","tred","Experimental","High"
"RELA","5970","TRAF1","7185","ensembl,kegg","Experimental","High"
"RELA","5970","TNF","7124","ucsc,tred","Experimental","High"
"RELA","5970","SOCS3","9021","ucsc,kegg","Experimental","High"
"RELA","5970","RELB","5971","ucsc,tred","Experimental","High"
"RELA","5970","NOS2","4843","tred,kegg","Experimental","High"
"RELA","5970","NFKBIA","4792","ucsc,tred","Experimental","High"
"RELA","5970","MMP9","4318","ensembl,tred","Experimental","High"
"RELA","5970","IL8","3576","tred,kegg","Experimental","High"
"RELA","5970","IL6","3569","ucsc,tred","Experimental","High"
"RELA","5970","IL1R1","3554","ucsc,tred","Experimental","High"
"RELA","5970","IFNB1","3456","ucsc,tred","Experimental","High"
"RELA","5970","F3","2152","ucsc,tred","Experimental","High"
"RELA","5970","EBI3","10148","ucsc,tred","Experimental","High"
"RELA","5970","CXCL3","2921","ucsc,tred","Experimental","High"
"RELA","5970","CXCL2","2920","ucsc,tred","Experimental","High"
"RELA","5970","CXCL11","6373","ucsc,tred","Experimental","High"
"RELA","5970","CXCL10","3627","ucsc,tred","Experimental","High"
"RELA","5970","CSF3","1440","ucsc,tred","Experimental","High"
"RELA","5970","CCND1","595","tred,kegg","Experimental","High"
"RELA","5970","CCL2","6347","ucsc,tred","Experimental","High"
"RELA","5970","BIRC3","330","tred,kegg","Experimental","High"
"RELA","5970","BIRC2","329","tred,kegg","Experimental","High"
"RELA","5970","BCL3","602","ucsc,tred","Experimental","High"
"RELA","5970","BCL2L1","598","tred,kegg","Experimental","High"
"RELA","5970","BCL2","596","tred,kegg","Experimental","High"
"RELA","5970","CCL5","6352","ensembl,tred,kegg","Experimental","High"
"RELA","5970","CXCL1","2919","ucsc,tred,kegg","Experimental","High"
"RELA","5970","ICAM1","3383","ucsc,ensembl,tred","Experimental","High"
"RELA","5970","NFKB2","4791","ucsc,ensembl,tred","Experimental","High"
"RELA","5970","PTGS2","5743","ucsc,tred,kegg","Experimental","High"
"RELA","5970","TP53","7157","ucsc,ensembl,tred","Experimental","High"
"RELA","5970","hsa-miR-155","MIMAT0000646","transmir","Experimental","High"
"RELA","5970","hsa-miR-21","MIMAT0000076","transmir","Experimental","High"
"RELA","5970","TNF","7124","kegg","Experimental","High"
"RELA","5970","TLR4","7099","kegg","Experimental","High"
"RELA","5970","TLR2","7097","kegg","Experimental","High"
"RELA","5970","RAC3","5881","kegg","Experimental","High"
"RELA","5970","RAC2","5880","kegg","Experimental","High"
"RELA","5970","RAC1","5879","kegg","Experimental","High"
"RELA","5970","PPP2R2D","55844","kegg","Experimental","High"
"RELA","5970","PPP2R2C","5522","kegg","Experimental","High"
"RELA","5970","PPP2R2B","5521","kegg","Experimental","High"
"RELA","5970","PPP2R2A","5520","kegg","Experimental","High"
"RELA","5970","PPP2R1B","5519","hprd,kegg","Experimental","High"
"RELA","5970","PPP2R1A","5518","kegg","Experimental","High"
"RELA","5970","PPP2CB","5516","kegg","Experimental","High"
"RELA","5970","PPP2CA","5515","hprd,kegg","Experimental","High"
"RELA","5970","NOD1","10392","kegg","Experimental","High"
"RELA","5970","NFKBIE","4794","hprd,kegg","Experimental","High"
"RELA","5970","NFKBIB","4793","hprd,kegg","Experimental","High"
"RELA","5970","NFKBIA","4792","hprd,kegg","Experimental","High"
"RELA","5970","MAVS","57506","kegg","Experimental","High"
"RELA","5970","MAP3K7","6885","hprd,kegg","Experimental","High"
"RELA","5970","MAP3K14","9020","kegg","Experimental","High"
"RELA","5970","MAP3K1","4214","kegg","Experimental","High"
"RELA","5970","IL8","3576","kegg","Experimental","High"
"RELA","5970","IL6","3569","kegg","Experimental","High"
"RELA","5970","IL1R2","7850","kegg","Experimental","High"
"RELA","5970","IL1R1","3554","kegg","Experimental","High"
"RELA","5970","IL1B","3553","kegg","Experimental","High"
"RELA","5970","IL12B","3593","kegg","Experimental","High"
"RELA","5970","IL12A","3592","kegg","Experimental","High"
"RELA","5970","IKBKG","8517","kegg","Experimental","High"
"RELA","5970","IKBKB","3551","hprd,kegg","Experimental","High"
"RELA","5970","HSPB1","3315","kegg","Experimental","High"
"RELA","5970","CHUK","1147","hprd,kegg","Experimental","High"
"RELA","5970","CD14","929","kegg","Experimental","High"
"RELA","5970","CCL5","6352","kegg","Experimental","High"
"RELA","5970","CCL4","6351","kegg","Experimental","High"
"RELA","5970","CCL3","6348","kegg","Experimental","High"
"RELA","5970","AKT3","10000","kegg","Experimental","High"
"RELA","5970","AKT2","208","kegg","Experimental","High"
"RELA","5970","AKT1","207","kegg","Experimental","High"
"RELA","5970","A2M","2","tred","Experimental","High"
"RELA","5970","AFP","174","tred","Experimental","High"
"RELA","5970","AGT","183","tred","Experimental","High"
"RELA","5970","AGXT","189","tred","Experimental","High"
"RELA","5970","AKR1B1","231","tred","Experimental","High"
"RELA","5970","AKT1","207","tred","Experimental","High"
"RELA","5970","APOC3","345","tred","Experimental","High"
"RELA","5970","AR","367","tred","Experimental","High"
"RELA","5970","AREG","374","tred","Experimental","High"
"RELA","5970","BRCA2","675","tred","Experimental","High"
"RELA","5970","CASP8","841","tred","Experimental","High"
"RELA","5970","CCL20","6364","tred","Experimental","High"
"RELA","5970","CCL3","6348","tred","Experimental","High"
"RELA","5970","CCR5","1234","tred","Experimental","High"
"RELA","5970","CD40LG","959","tred","Experimental","High"
"RELA","5970","CDH13","1012","tred","Experimental","High"
"RELA","5970","CFTR","1080","tred","Experimental","High"
"RELA","5970","COL1A1","1277","tred","Experimental","High"
"RELA","5970","CSF2","1437","tred","Experimental","High"
"RELA","5970","CSRP1","1465","tred","Experimental","High"
"RELA","5970","CTNNB1","1499","tred","Experimental","High"
"RELA","5970","CTSB","1508","tred","Experimental","High"
"RELA","5970","CXCR5","643","tred","Experimental","High"
"RELA","5970","EGFR","1956","tred","Experimental","High"
"RELA","5970","ELF3","1999","tred","Experimental","High"
"RELA","5970","FIGF","2277","kegg","Experimental","High"
"RELA","5970","FN1","2335","tred","Experimental","High"
"RELA","5970","GALR1","2587","tred","Experimental","High"
"RELA","5970","GSTP1","2950","tred","Experimental","High"
"RELA","5970","HDAC1","3065","tred","Experimental","High"
"RELA","5970","HDAC2","3066","tred","Experimental","High"
"RELA","5970","IL12B","3593","tred","Experimental","High"
"RELA","5970","IL1B","3553","tred","Experimental","High"
"RELA","5970","IL2RA","3559","tred","Experimental","High"
"RELA","5970","IL4","3565","tred","Experimental","High"
"RELA","5970","IRF4","3662","tred","Experimental","High"
"RELA","5970","MEFV","4210","tred","Experimental","High"
"RELA","5970","MICA","100507436","tred","Experimental","High"
"RELA","5970","MMP14","4323","tred","Experimental","High"
"RELA","5970","MMP3","4314","tred","Experimental","High"
"RELA","5970","MYC","4609","tred","Experimental","High"
"RELA","5970","NOL3","8996","tred","Experimental","High"
"RELA","5970","NR4A1","3164","tred","Experimental","High"
"RELA","5970","PCK2","5106","tred","Experimental","High"
"RELA","5970","PGF","5228","kegg","Experimental","High"
"RELA","5970","PGR","5241","tred","Experimental","High"
"RELA","5970","PIGR","5284","tred","Experimental","High"
"RELA","5970","PITX3","5309","tred","Experimental","High"
"RELA","5970","PPARA","5465","tred","Experimental","High"
"RELA","5970","PPARD","5467","tred","Experimental","High"
"RELA","5970","PTX3","5806","tred","Experimental","High"
"RELA","5970","S100A6","6277","tred","Experimental","High"
"RELA","5970","SAA2","6289","tred","Experimental","High"
"RELA","5970","SELE","6401","tred","Experimental","High"
"RELA","5970","SFTPA2","729238","tred","Experimental","High"
"RELA","5970","TNFRSF10A","8797","tred","Experimental","High"
"RELA","5970","TNFRSF10B","8795","tred","Experimental","High"
"RELA","5970","TRAF2","7186","kegg","Experimental","High"
"RELA","5970","TRAF3","7187","kegg","Experimental","High"
"RELA","5970","TRAF4","9618","kegg","Experimental","High"
"RELA","5970","TRAF5","7188","kegg","Experimental","High"
"RELA","5970","TRAF6","7189","kegg","Experimental","High"
"RELA","5970","TRIB3","57761","tred","Experimental","High"
"RELA","5970","TRIM26","7726","tred","Experimental","High"
"RELA","5970","TWF2","11344","tred","Experimental","High"
"RELA","5970","VCAM1","7412","tred","Experimental","High"
"RELA","5970","VEGFA","7422","kegg","Experimental","High"
"RELA","5970","VEGFB","7423","kegg","Experimental","High"
"RELA","5970","VEGFC","7424","kegg","Experimental","High"
"RELA","5970","WT1","7490","tred","Experimental","High"
"RELA","5970","XIAP","331","kegg","Experimental","High"
"RELB","5971","CDKN1A","1026","tred","Experimental","High"
"RELB","5971","CD40","958","ensembl,tred","Experimental","High"
"RELB","5971","MAP3K14","9020","kegg","Experimental","High"
"RELB","5971","SELE","6401","tred","Experimental","High"
"RELB","5971","RELB","5971","tred","Experimental","High"
"RELB","5971","PIGR","5284","tred","Experimental","High"
"RELB","5971","ITGAM","3684","tred","Experimental","High"
"RELB","5971","CHUK","1147","kegg","Experimental","High"
"RELB","5971","IKBKB","3551","kegg","Experimental","High"
"RELB","5971","IKBKG","8517","kegg","Experimental","High"
"RELB","5971","CD14","929","tred","Experimental","High"
"REST","5978","hsa-miR-21","MIMAT0000076","transmir","Experimental","High"
"REST","5978","HTT","3064","hprd,kegg","Experimental","High"
"REST","5978","hsa-miR-9","MIMAT0000441","transmir","Experimental","High"
"RFX5","5993","CIITA","4261","hprd,kegg","Experimental","High"
"RFXANK","8625","CIITA","4261","hprd,kegg","Experimental","High"
"RFXAP","5994","CIITA","4261","kegg","Experimental","High"
"RORA","6095","ARNTL","406","ucsc,kegg","Experimental","High"
"RORB","6096","ARNTL","406","kegg","Experimental","High"
"RORC","6097","ARNTL","406","kegg","Experimental","High"
"RUNX1","861","CSF1R","1436","kegg","Experimental","High"
"RUNX1","861","JUP","3728","kegg","Experimental","High"
"RUNX1","861","SPI1","6688","kegg","Experimental","High"
"RUNX1","861","CTBP1","1487","kegg","Experimental","High"
"RUNX1","861","CTBP2","1488","kegg","Experimental","High"
"RUNX1","861","HDAC1","3065","kegg","Experimental","High"
"RUNX1","861","hsa-miR-27a","MIMAT0000084","transmir","Experimental","High"
"RUNX1","861","HDAC2","3066","kegg","Experimental","High"
"RUNX1","861","CEBPA","1050","hprd,kegg","Experimental","High"
"RUNX1T1","862","JUP","3728","kegg","Experimental","High"
"RUNX1T1","862","hsa-miR-223","MIMAT0000280","transmir","Experimental","High"
"RUNX1T1","862","CSF1R","1436","kegg","Experimental","High"
"RUNX1T1","862","SPI1","6688","kegg","Experimental","High"
"RUNX1T1","862","CEBPA","1050","kegg","Experimental","High"
"RUNX2","860","hsa-miR-3960","MIMAT0019337","transmir","Experimental","High"
"RUNX2","860","hsa-miR-23a","MIMAT0000078","transmir","Experimental","High"
"RUNX2","860","hsa-miR-24","MIMAT0000080","transmir","Experimental","High"
"RUNX2","860","hsa-miR-27a","MIMAT0000084","transmir","Experimental","High"
"RUNX2","860","hsa-miR-2861","MIMAT0013802","transmir","Experimental","High"
"RUVBL1","8607","CTNNB1","1499","hprd,kegg","Experimental","High"
"RUVBL1","8607","LEF1","51176","kegg","Experimental","High"
"RUVBL1","8607","TCF7","6932","kegg","Experimental","High"
"RUVBL1","8607","TCF7L1","83439","kegg","Experimental","High"
"RUVBL1","8607","TCF7L2","6934","kegg","Experimental","High"
"RXRA","6256","ACSL3","2181","ensembl,kegg","Experimental","High"
"RXRA","6256","ACOX1","51","ensembl,kegg","Experimental","High"
"RXRA","6256","SCP2","6342","kegg","Experimental","High"
"RXRA","6256","SLC27A1","376497","kegg","Experimental","High"
"RXRA","6256","SLC27A4","10999","kegg","Experimental","High"
"RXRA","6256","SORBS1","10580","kegg","Experimental","High"
"RXRA","6256","UBC","7316","kegg","Experimental","High"
"RXRA","6256","UCP1","7350","kegg","Experimental","High"
"RXRA","6256","CD36","948","kegg","Experimental","High"
"RXRA","6256","PLTP","5360","kegg","Experimental","High"
"RXRA","6256","ACSL1","2180","kegg","Experimental","High"
"RXRA","6256","ACOX3","8310","kegg","Experimental","High"
"RXRA","6256","ACOX2","8309","kegg","Experimental","High"
"RXRA","6256","ACADM","34","kegg","Experimental","High"
"RXRA","6256","ACADL","33","kegg","Experimental","High"
"RXRA","6256","ACAA1","30","kegg","Experimental","High"
"RXRA","6256","PLIN1","5346","kegg","Experimental","High"
"RXRA","6256","PDPK1","5170","kegg","Experimental","High"
"RXRA","6256","PCK2","5106","kegg","Experimental","High"
"RXRA","6256","PCK1","5105","kegg","Experimental","High"
"RXRA","6256","OLR1","4973","kegg","Experimental","High"
"RXRA","6256","NR1H3","10062","kegg","Experimental","High"
"RXRA","6256","MMP1","4312","kegg","Experimental","High"
"RXRA","6256","ME1","4199","kegg","Experimental","High"
"RXRA","6256","LPL","4023","kegg","Experimental","High"
"RXRA","6256","ILK","3611","kegg","Experimental","High"
"RXRA","6256","HMGCS2","3158","kegg","Experimental","High"
"RXRA","6256","GK2","2712","kegg","Experimental","High"
"RXRA","6256","GK","2710","kegg","Experimental","High"
"RXRA","6256","FADS2","9415","kegg","Experimental","High"
"RXRA","6256","FABP4","2167","kegg","Experimental","High"
"RXRA","6256","FABP3","2170","kegg","Experimental","High"
"RXRA","6256","FABP1","2168","kegg","Experimental","High"
"RXRA","6256","EHHADH","1962","kegg","Experimental","High"
"RXRA","6256","DBI","1622","kegg","Experimental","High"
"RXRA","6256","CYP8B1","1582","kegg","Experimental","High"
"RXRA","6256","CYP7A1","1581","kegg","Experimental","High"
"RXRA","6256","CYP4A22","284541","kegg","Experimental","High"
"RXRA","6256","CYP4A11","1579","kegg","Experimental","High"
"RXRA","6256","CYP27A1","1593","kegg","Experimental","High"
"RXRA","6256","PPARG","5468","hprd,kegg","Experimental","High"
"RXRA","6256","PAX8","7849","kegg","Experimental","High"
"RXRA","6256","CPT2","1376","kegg","Experimental","High"
"RXRA","6256","CPT1C","126129","kegg","Experimental","High"
"RXRA","6256","ACSL4","2182","kegg","Experimental","High"
"RXRA","6256","ACSL5","51703","kegg","Experimental","High"
"RXRA","6256","ACSL6","23305","kegg","Experimental","High"
"RXRA","6256","ADIPOQ","9370","kegg","Experimental","High"
"RXRA","6256","CPT1B","1375","kegg","Experimental","High"
"RXRA","6256","SCD","6319","kegg","Experimental","High"
"RXRA","6256","SCD5","79966","kegg","Experimental","High"
"RXRA","6256","hsa-miR-193a","MIMAT0000459","transmir","Experimental","High"
"RXRA","6256","ANGPTL4","51129","kegg","Experimental","High"
"RXRA","6256","APOA2","336","kegg","Experimental","High"
"RXRA","6256","AQP7","364","kegg","Experimental","High"
"RXRA","6256","CPT1A","1374","ensembl,kegg","Experimental","High"
"RXRA","6256","APOC3","345","ensembl,kegg","Experimental","High"
"RXRA","6256","APOA5","116519","ensembl,kegg","Experimental","High"
"RXRA","6256","APOA1","335","ensembl,kegg","Experimental","High"
"RXRB","6257","SCP2","6342","kegg","Experimental","High"
"RXRB","6257","SCD","6319","kegg","Experimental","High"
"RXRB","6257","PLTP","5360","kegg","Experimental","High"
"RXRB","6257","PLIN1","5346","kegg","Experimental","High"
"RXRB","6257","PDPK1","5170","kegg","Experimental","High"
"RXRB","6257","PCK2","5106","kegg","Experimental","High"
"RXRB","6257","PCK1","5105","kegg","Experimental","High"
"RXRB","6257","OLR1","4973","kegg","Experimental","High"
"RXRB","6257","NR1H3","10062","kegg","Experimental","High"
"RXRB","6257","MMP1","4312","kegg","Experimental","High"
"RXRB","6257","ME1","4199","kegg","Experimental","High"
"RXRB","6257","LPL","4023","kegg","Experimental","High"
"RXRB","6257","ILK","3611","kegg","Experimental","High"
"RXRB","6257","HMGCS2","3158","kegg","Experimental","High"
"RXRB","6257","GK2","2712","kegg","Experimental","High"
"RXRB","6257","GK","2710","kegg","Experimental","High"
"RXRB","6257","FADS2","9415","kegg","Experimental","High"
"RXRB","6257","FABP4","2167","kegg","Experimental","High"
"RXRB","6257","FABP3","2170","kegg","Experimental","High"
"RXRB","6257","FABP1","2168","kegg","Experimental","High"
"RXRB","6257","EHHADH","1962","kegg","Experimental","High"
"RXRB","6257","DBI","1622","kegg","Experimental","High"
"RXRB","6257","CYP8B1","1582","kegg","Experimental","High"
"RXRB","6257","SLC27A4","10999","kegg","Experimental","High"
"RXRB","6257","SORBS1","10580","kegg","Experimental","High"
"RXRB","6257","UBC","7316","kegg","Experimental","High"
"RXRB","6257","UCP1","7350","kegg","Experimental","High"
"RXRB","6257","SLC27A1","376497","kegg","Experimental","High"
"RXRB","6257","ACOX2","8309","kegg","Experimental","High"
"RXRB","6257","ACOX1","51","kegg","Experimental","High"
"RXRB","6257","ACADM","34","kegg","Experimental","High"
"RXRB","6257","ACAA1","30","kegg","Experimental","High"
"RXRB","6257","ACADL","33","kegg","Experimental","High"
"RXRB","6257","CYP7A1","1581","kegg","Experimental","High"
"RXRB","6257","CYP4A22","284541","kegg","Experimental","High"
"RXRB","6257","CYP4A11","1579","kegg","Experimental","High"
"RXRB","6257","CYP27A1","1593","kegg","Experimental","High"
"RXRB","6257","CPT2","1376","kegg","Experimental","High"
"RXRB","6257","CPT1C","126129","kegg","Experimental","High"
"RXRB","6257","CPT1B","1375","kegg","Experimental","High"
"RXRB","6257","CPT1A","1374","kegg","Experimental","High"
"RXRB","6257","CD36","948","kegg","Experimental","High"
"RXRB","6257","AQP7","364","kegg","Experimental","High"
"RXRB","6257","APOC3","345","kegg","Experimental","High"
"RXRB","6257","APOA5","116519","kegg","Experimental","High"
"RXRB","6257","APOA2","336","kegg","Experimental","High"
"RXRB","6257","APOA1","335","kegg","Experimental","High"
"RXRB","6257","ANGPTL4","51129","kegg","Experimental","High"
"RXRB","6257","ADIPOQ","9370","kegg","Experimental","High"
"RXRB","6257","ACSL6","23305","kegg","Experimental","High"
"RXRB","6257","ACSL5","51703","kegg","Experimental","High"
"RXRB","6257","ACSL4","2182","kegg","Experimental","High"
"RXRB","6257","ACSL3","2181","kegg","Experimental","High"
"RXRB","6257","ACSL1","2180","kegg","Experimental","High"
"RXRB","6257","ACOX3","8310","kegg","Experimental","High"
"RXRB","6257","SCD5","79966","kegg","Experimental","High"
"RXRB","6257","PPARG","5468","hprd,kegg","Experimental","High"
"RXRB","6257","PAX8","7849","kegg","Experimental","High"
"RXRG","6258","OLR1","4973","kegg","Experimental","High"
"RXRG","6258","PPARG","5468","hprd,kegg","Experimental","High"
"RXRG","6258","PAX8","7849","kegg","Experimental","High"
"RXRG","6258","UCP1","7350","kegg","Experimental","High"
"RXRG","6258","UBC","7316","kegg","Experimental","High"
"RXRG","6258","SORBS1","10580","kegg","Experimental","High"
"RXRG","6258","SLC27A4","10999","kegg","Experimental","High"
"RXRG","6258","SLC27A1","376497","kegg","Experimental","High"
"RXRG","6258","SCP2","6342","kegg","Experimental","High"
"RXRG","6258","SCD5","79966","kegg","Experimental","High"
"RXRG","6258","SCD","6319","kegg","Experimental","High"
"RXRG","6258","PLTP","5360","kegg","Experimental","High"
"RXRG","6258","PLIN1","5346","kegg","Experimental","High"
"RXRG","6258","PDPK1","5170","kegg","Experimental","High"
"RXRG","6258","PCK2","5106","kegg","Experimental","High"
"RXRG","6258","PCK1","5105","kegg","Experimental","High"
"RXRG","6258","NR1H3","10062","kegg","Experimental","High"
"RXRG","6258","MMP1","4312","kegg","Experimental","High"
"RXRG","6258","ME1","4199","kegg","Experimental","High"
"RXRG","6258","LPL","4023","kegg","Experimental","High"
"RXRG","6258","ILK","3611","kegg","Experimental","High"
"RXRG","6258","HMGCS2","3158","kegg","Experimental","High"
"RXRG","6258","GK2","2712","kegg","Experimental","High"
"RXRG","6258","GK","2710","kegg","Experimental","High"
"RXRG","6258","FADS2","9415","kegg","Experimental","High"
"RXRG","6258","FABP4","2167","kegg","Experimental","High"
"RXRG","6258","FABP3","2170","kegg","Experimental","High"
"RXRG","6258","FABP1","2168","kegg","Experimental","High"
"RXRG","6258","EHHADH","1962","kegg","Experimental","High"
"RXRG","6258","DBI","1622","kegg","Experimental","High"
"RXRG","6258","CYP8B1","1582","kegg","Experimental","High"
"RXRG","6258","CYP7A1","1581","kegg","Experimental","High"
"RXRG","6258","CYP4A22","284541","kegg","Experimental","High"
"RXRG","6258","CYP4A11","1579","kegg","Experimental","High"
"RXRG","6258","CYP27A1","1593","kegg","Experimental","High"
"RXRG","6258","CPT2","1376","kegg","Experimental","High"
"RXRG","6258","CPT1C","126129","kegg","Experimental","High"
"RXRG","6258","CPT1B","1375","kegg","Experimental","High"
"RXRG","6258","CPT1A","1374","kegg","Experimental","High"
"RXRG","6258","CD36","948","kegg","Experimental","High"
"RXRG","6258","AQP7","364","kegg","Experimental","High"
"RXRG","6258","APOC3","345","kegg","Experimental","High"
"RXRG","6258","APOA5","116519","kegg","Experimental","High"
"RXRG","6258","APOA2","336","kegg","Experimental","High"
"RXRG","6258","APOA1","335","kegg","Experimental","High"
"RXRG","6258","ANGPTL4","51129","kegg","Experimental","High"
"RXRG","6258","ADIPOQ","9370","kegg","Experimental","High"
"RXRG","6258","ACSL6","23305","kegg","Experimental","High"
"RXRG","6258","ACSL5","51703","kegg","Experimental","High"
"RXRG","6258","ACSL4","2182","kegg","Experimental","High"
"RXRG","6258","ACSL3","2181","kegg","Experimental","High"
"RXRG","6258","ACSL1","2180","kegg","Experimental","High"
"RXRG","6258","ACOX3","8310","kegg","Experimental","High"
"RXRG","6258","ACOX2","8309","kegg","Experimental","High"
"RXRG","6258","ACOX1","51","kegg","Experimental","High"
"RXRG","6258","ACADM","34","kegg","Experimental","High"
"RXRG","6258","ACADL","33","kegg","Experimental","High"
"RXRG","6258","ACAA1","30","kegg","Experimental","High"
"SIX1","6495","hsa-miR-200a","MIMAT0000682","transmir","Experimental","High"
"SIX1","6495","hsa-miR-200b","MIMAT0000318","transmir","Experimental","High"
"SIX1","6495","hsa-miR-200c","MIMAT0000617","transmir","Experimental","High"
"SMAD1","4086","EDN1","1906","tred","Experimental","High"
"SMAD1","4086","COL3A1","1281","tred","Experimental","High"
"SMAD1","4086","COL1A1","1277","tred","Experimental","High"
"SMAD1","4086","CDKN2B","1030","tred","Experimental","High"
"SMAD1","4086","CDKN1A","1026","tred","Experimental","High"
"SMAD1","4086","BTF3P11","690","tred","Experimental","High"
"SMAD1","4086","BAMBI","25805","tred","Experimental","High"
"SMAD1","4086","APOB","338","tred","Experimental","High"
"SMAD1","4086","ANKRD1","27063","tred","Experimental","High"
"SMAD1","4086","AHR","196","tred","Experimental","High"
"SMAD1","4086","ID3","3399","tred,kegg","Experimental","High"
"SMAD1","4086","ID2","3398","tred,kegg","Experimental","High"
"SMAD1","4086","GDF15","9518","tred","Experimental","High"
"SMAD1","4086","BMPR1B","658","kegg","Experimental","High"
"SMAD1","4086","MAPK1","5594","hprd,kegg","Experimental","High"
"SMAD1","4086","MAPK3","5595","kegg","Experimental","High"
"SMAD1","4086","SMAD4","4089","hprd,kegg","Experimental","High"
"SMAD1","4086","SMAD6","4091","hprd,kegg","Experimental","High"
"SMAD1","4086","SMAD7","4092","kegg","Experimental","High"
"SMAD1","4086","BMPR1A","657","hprd,kegg","Experimental","High"
"SMAD1","4086","FLNA","2316","tred","Experimental","High"
"SMAD1","4086","EHHADH","1962","tred","Experimental","High"
"SMAD1","4086","ZEB2","9839","tred","Experimental","High"
"SMAD1","4086","ZEB1","6935","tred","Experimental","High"
"SMAD1","4086","TNFRSF11B","4982","tred","Experimental","High"
"SMAD1","4086","TIMP1","7076","tred","Experimental","High"
"SMAD1","4086","TGFBI","7045","tred","Experimental","High"
"SMAD1","4086","SPP1","6696","tred","Experimental","High"
"SMAD1","4086","SNIP1","79753","tred","Experimental","High"
"SMAD1","4086","SMAD6","4091","tred","Experimental","High"
